Player,FPTS,Team,Pos
Deshaun Watson,41.7,HOU,QB
Matt Ryan,32.9,ATL,QB
Russell Wilson,29.9,SEA,QB
Teddy Bridgewater,28.3,DEN,QB
Dak Prescott,26.2,DAL,QB
Kyler Murray,25.4,ARI,QB
Tom Brady,24.9,TB,QB
Kirk Cousins,20.5,MIN,QB
Jared Goff,18.9,DET,QB
Josh Allen,18.5,BUF,QB
Patrick Mahomes,18.5,KC,QB
Jameis Winston,17.5,NO,QB
Jimmy Garoppolo,14.9,SF,QB
Lamar Jackson,14.4,BAL,QB
Carson Wentz,12.1,IND,QB
Jacoby Brissett,11.9,MIA,QB
Daniel Jones,11.5,NYG,QB
Aaron Rodgers,9.4,GB,QB
Mason Rudolph,9.2,PIT,QB
Derek Carr,8.0,LV,QB
Philip Rivers,6.1,FA,QB
Colt McCoy,5.3,ARI,QB
Taysom Hill,2.1,NO,QB
Justin Fields,0.0,CHI,QB
Trevor Lawrence,0.0,JAC,QB
Joe Burrow,0.0,CIN,QB
Tua Tagovailoa,0.0,MIA,QB
Jordan Love,0.0,GB,QB
Jalen Hurts,0.0,PHI,QB
Trey Lance,0.0,SF,QB
Mac Jones,0.0,NE,QB
Sam Darnold,0.0,CAR,QB
Baker Mayfield,0.0,CLE,QB
Mike White,0.0,NYJ,QB
Justin Herbert,0.0,LAC,QB
Zach Wilson,0.0,NYJ,QB
Ryan Tannehill,0.0,TEN,QB
Cam Newton,0.0,CAR,QB
Tyrod Taylor,0.0,HOU,QB
Ben Roethlisberger,0.0,PIT,QB
Matthew Stafford,0.0,LAR,QB
Ryan Fitzpatrick,0.0,WAS,QB
Trevor Siemian,0.0,NO,QB
P.J. Walker,0.0,CAR,QB
Geno Smith,0.0,SEA,QB
Taylor Heinicke,0.0,WAS,QB
Aaron Jones,49.2,GB,RB
Christian McCaffrey,47.7,CAR,RB
Josh Jacobs,29.3,LV,RB
Dalvin Cook,25.8,MIN,RB
Phillip Lindsay,24.7,HOU,RB
Leonard Fournette,23.7,TB,RB
Austin Ekeler,22.3,LAC,RB
Sony Michel,21.3,LAR,RB
Chris Carson,19.3,SEA,RB
David Johnson,18.6,HOU,RB
Devonta Freeman,18.0,BAL,RB
Marlon Mack,17.8,IND,RB
Chase Edmonds,17.6,ARI,RB
Ezekiel Elliott,17.1,DAL,RB
Alvin Kamara,16.9,NO,RB
Le'Veon Bell,15.8,FA,RB
Tevin Coleman,15.7,NYJ,RB
Derrick Henry,13.8,TEN,RB
James White,13.2,NE,RB
Mark Ingram,12.9,NO,RB
DeAndre Washington,12.6,FA,RB
Jordan Howard,12.2,PHI,RB
Carlos Hyde,12.0,JAC,RB
Joe Mixon,11.9,CIN,RB
James Conner,11.5,ARI,RB
Brandon Bolden,11.2,NE,RB
Nick Chubb,10.9,CLE,RB
Tarik Cohen,10.9,CHI,RB
David Montgomery,10.6,CHI,RB
Miles Sanders,10.4,PHI,RB
Frank Gore,8.9,FA,RB
Nyheim Hines,8.5,IND,RB
Melvin Gordon,7.8,DEN,RB
Ronald Jones,7.6,TB,RB
Rashaad Penny,6.9,SEA,RB
Damien Williams,6.8,CHI,RB
Giovani Bernard,5.6,TB,RB
Latavius Murray,5.4,BAL,RB
Alexander Mattison,5.2,MIN,RB
Dion Lewis,5.0,FA,RB
