Player,FPTS,Team,Pos
Lamar Jackson,37.1,BAL,QB
Jameis Winston,33.7,NO,QB
Drew Brees,28.3,FA,QB
Ryan Tannehill,25.2,TEN,QB
Patrick Mahomes,23.7,KC,QB
Carson Wentz,21.5,IND,QB
Ryan Fitzpatrick,20.5,WAS,QB
Russell Wilson,19.3,SEA,QB
Matt Ryan,19.1,ATL,QB
Deshaun Watson,18.9,HOU,QB
Jared Goff,18.6,DET,QB
Baker Mayfield,18.0,CLE,QB
Dak Prescott,17.7,DAL,QB
Kyler Murray,17.4,ARI,QB
Josh Allen,17.4,BUF,QB
Sam Darnold,16.8,CAR,QB
Eli Manning,16.3,FA,QB
Derek Carr,15.9,LV,QB
Aaron Rodgers,14.4,GB,QB
Tom Brady,12.9,TB,QB
Kirk Cousins,12.7,MIN,QB
Jimmy Garoppolo,12.6,SF,QB
Taysom Hill,12.3,NO,QB
Philip Rivers,11.3,FA,QB
Jacoby Brissett,7.3,MIA,QB
Trevor Lawrence,0.0,JAC,QB
Justin Fields,0.0,CHI,QB
Jordan Love,0.0,GB,QB
Jalen Hurts,0.0,PHI,QB
Trey Lance,0.0,SF,QB
Mac Jones,0.0,NE,QB
Tua Tagovailoa,0.0,MIA,QB
Joe Burrow,0.0,CIN,QB
Mike White,0.0,NYJ,QB
Justin Herbert,0.0,LAC,QB
Daniel Jones,0.0,NYG,QB
Zach Wilson,0.0,NYJ,QB
Mason Rudolph,0.0,PIT,QB
Colt McCoy,0.0,ARI,QB
Cam Newton,0.0,CAR,QB
Tyrod Taylor,0.0,HOU,QB
Ben Roethlisberger,0.0,PIT,QB
Matthew Stafford,0.0,LAR,QB
Trevor Siemian,0.0,NO,QB
P.J. Walker,0.0,CAR,QB
Geno Smith,0.0,SEA,QB
Taylor Heinicke,0.0,WAS,QB
Teddy Bridgewater,-0.3,DEN,QB
Kenyan Drake,39.6,LV,RB
Christian McCaffrey,37.5,CAR,RB
Miles Sanders,35.2,PHI,RB
Ezekiel Elliott,31.0,DAL,RB
Saquon Barkley,30.3,NYG,RB
Chris Carson,26.7,SEA,RB
Nick Chubb,23.8,CLE,RB
Mark Ingram,23.6,NO,RB
Tony Pollard,22.3,DAL,RB
Joe Mixon,18.6,CIN,RB
Adrian Peterson,18.1,TEN,RB
Aaron Jones,17.1,GB,RB
Carlos Hyde,16.4,JAC,RB
Kareem Hunt,15.6,CLE,RB
Tarik Cohen,15.5,CHI,RB
James White,15.2,NE,RB
