Player,FPTS,Team,Pos
Josh Allen,28.7,BUF,QB
Aaron Rodgers,26.3,GB,QB
Dak Prescott,25.3,DAL,QB
Matthew Stafford,23.0,LAR,QB
Carson Wentz,22.3,IND,QB
Justin Herbert,21.7,LAC,QB
Mac Jones,21.5,NE,QB
Derek Carr,21.0,LV,QB
Russell Wilson,19.5,SEA,QB
Trevor Lawrence,18.0,JAC,QB
Joe Burrow,17.4,CIN,QB
Andy Dalton,16.8,CHI,QB
Kirk Cousins,16.5,MIN,QB
Tyrod Taylor,16.3,HOU,QB
Teddy Bridgewater,16.2,DEN,QB
Daniel Jones,15.1,NYG,QB
Lamar Jackson,13.4,BAL,QB
Tua Tagovailoa,13.2,MIA,QB
Jared Goff,12.8,DET,QB
Baker Mayfield,12.3,CLE,QB
Jimmy Garoppolo,12.2,SF,QB
Taylor Heinicke,12.2,WAS,QB
Tom Brady,12.2,TB,QB
Matt Ryan,11.2,ATL,QB
Zach Wilson,11.1,NYJ,QB
Ben Roethlisberger,10.5,PIT,QB
Jalen Hurts,9.9,PHI,QB
Trevor Siemian,9.8,NO,QB
Ryan Tannehill,9.1,TEN,QB
Cam Newton,8.2,CAR,QB
Justin Fields,0.0,CHI,QB
Trey Lance,0.0,SF,QB
Jordan Love,0.0,GB,QB
Sam Darnold,0.0,CAR,QB
Gardner Minshew,0.0,PHI,QB
Kyler Murray,0.0,ARI,QB
Ryan Fitzpatrick,0.0,WAS,QB
Taysom Hill,0.0,NO,QB
Deshaun Watson,0.0,HOU,QB
Patrick Mahomes,0.0,KC,QB
Jameis Winston,0.0,NO,QB
Leonard Fournette,44.1,TB,RB
Joe Mixon,32.3,CIN,RB
Elijah Mitchell,27.8,SF,RB
Cordarrelle Patterson,27.5,ATL,RB
Antonio Gibson,23.6,WAS,RB
J.D. McKissic,22.6,WAS,RB
Austin Ekeler,21.9,LAC,RB
Javonte Williams,20.1,DEN,RB
AJ Dillon,20.0,GB,RB
Jonathan Taylor,19.7,IND,RB
Josh Jacobs,19.2,LV,RB
Myles Gaskin,19.2,MIA,RB
Dontrell Hilliard,18.3,TEN,RB
