Player,FPTS,Team,Pos
Josh Allen,36.2,BUF,QB
Tom Brady,30.1,TB,QB
Aaron Rodgers,29.6,GB,QB
Taysom Hill,26.3,NO,QB
Ben Roethlisberger,25.8,PIT,QB
Justin Herbert,24.9,LAC,QB
Matthew Stafford,23.5,LAR,QB
Joe Burrow,22.2,CIN,QB
Russell Wilson,21.2,SEA,QB
Justin Fields,20.4,CHI,QB
Patrick Mahomes,20.3,KC,QB
Jimmy Garoppolo,20.1,SF,QB
Kyler Murray,19.4,ARI,QB
Davis Mills,18.0,HOU,QB
Ryan Tannehill,16.5,TEN,QB
Baker Mayfield,16.0,CLE,QB
Kirk Cousins,16.0,MIN,QB
Tyler Huntley,15.3,BAL,QB
Teddy Bridgewater,15.2,DEN,QB
Cam Newton,14.8,CAR,QB
Jared Goff,12.6,DET,QB
Dak Prescott,11.9,DAL,QB
Matt Ryan,11.9,ATL,QB
Derek Carr,11.5,LV,QB
Zach Wilson,11.4,NYJ,QB
Taylor Heinicke,8.7,WAS,QB
Trevor Lawrence,5.0,JAC,QB
Lamar Jackson,1.2,BAL,QB
Mac Jones,0.0,NE,QB
Trey Lance,0.0,SF,QB
Jalen Hurts,0.0,PHI,QB
Daniel Jones,0.0,NYG,QB
Sam Darnold,0.0,CAR,QB
Drew Lock,0.0,DEN,QB
Tua Tagovailoa,0.0,MIA,QB
Jordan Love,0.0,GB,QB
Gardner Minshew,0.0,PHI,QB
Andy Dalton,0.0,CHI,QB
Tyrod Taylor,0.0,HOU,QB
Ryan Fitzpatrick,0.0,WAS,QB
Josh Johnson,0.0,BAL,QB
Carson Wentz,0.0,IND,QB
Trevor Siemian,0.0,NO,QB
Deshaun Watson,0.0,HOU,QB
Jameis Winston,0.0,NO,QB
Dalvin Cook,35.2,MIN,RB
James Conner,33.5,ARI,RB
Rashaad Penny,26.8,SEA,RB
Najee Harris,25.4,PIT,RB
Alvin Kamara,24.5,NO,RB
Leonard Fournette,23.2,TB,RB
Melvin Gordon,23.1,DEN,RB
Aaron Jones,21.5,GB,RB
Javonte Williams,21.3,DEN,RB
Clyde Edwards-Helaire,19.2,KC,RB
Saquon Barkley,18.5,NYG,RB
Derrick Gore,16.9,KC,RB
Austin Ekeler,16.4,LAC,RB
Devin Singletary,14.9,BUF,RB
D'Onta Foreman,14.2,TEN,RB
David Montgomery,14.1,CHI,RB
Cordarrelle Patterson,13.9,ATL,RB
Mike Davis,13.6,ATL,RB
Darrel Williams,12.9,KC,RB
Royce Freeman,12.6,HOU,RB
Devontae Booker,12.4,NYG,RB
Devonta Freeman,12.2,BAL,RB
Craig Reynolds,11.9,DET,RB
Rex Burkhead,10.6,HOU,RB
Josh Jacobs,10.0,LV,RB
Ty Johnson,9.7,NYJ,RB
Nick Chubb,9.5,CLE,RB
Chuba Hubbard,9.3,CAR,RB
Ezekiel Elliott,9.0,DAL,RB
Joe Mixon,8.8,CIN,RB
Sony Michel,7.9,LAR,RB
Samaje Perine,7.3,CIN,RB
AJ Dillon,7.1,GB,RB
Latavius Murray,6.1,BAL,RB
Jeff Wilson,5.6,SF,RB
Ameer Abdullah,5.3,CAR,RB
Justin Jackson,5.2,LAC,RB
Jaret Patterson,4.8,WAS,RB
Joshua Kelley,4.8,LAC,RB
Antonio Gibson,4.1,WAS,RB
JaMycal Hasty,4.0,SF,RB
Tony Jones,3.9,NO,RB
D'Ernest Johnson,3.9,CLE,RB
Kareem Hunt,3.8,CLE,RB
Alexander Mattison,2.7,MIN,RB
Alex Collins,2.7,SEA,RB
Damien Williams,2.7,CHI,RB
Dare Ogunbowale,2.5,JAC,RB
Carlos Hyde,1.8,JAC,RB
Jeremy McNichols,1.6,TEN,RB
DeeJay Dallas,1.6,SEA,RB
Dontrell Hilliard,1.3,TEN,RB
Matt Breida,1.2,BUF,RB
Ronald Jones,0.8,TB,RB
Godwin Igwebuike,0.5,DET,RB
James Robinson,0.4,JAC,RB
Khalil Herbert,0.3,CHI,RB
Ty'Son Williams,0.0,BAL,RB
Zack Moss,0.0,BUF,RB
Eno Benjamin,0.0,ARI,RB
Trey Sermon,0.0,SF,RB
Ke'Shawn Vaughn,0.0,TB,RB
D'Andre Swift,0.0,DET,RB
Jonathan Taylor,0.0,IND,RB
Travis Etienne,0.0,JAC,RB
J.K. Dobbins,0.0,BAL,RB
Cam Akers,0.0,LAR,RB
Salvon Ahmed,0.0,MIA,RB
Jermar Jefferson,0.0,DET,RB
Gus Edwards,0.0,BAL,RB
Mike Boone,0.0,DEN,RB
Boston Scott,0.0,PHI,RB
Phillip Lindsay,0.0,MIA,RB
Chase Edmonds,0.0,ARI,RB
Nyheim Hines,0.0,IND,RB
Myles Gaskin,0.0,MIA,RB
Tony Pollard,0.0,DAL,RB
Austin Walter,0.0,NYJ,RB
Damien Harris,0.0,NE,RB
Miles Sanders,0.0,PHI,RB
Darrell Henderson,0.0,LAR,RB
Elijah Mitchell,0.0,SF,RB
Michael Carter,0.0,NYJ,RB
Rhamondre Stevenson,0.0,NE,RB
Kenneth Gainwell,0.0,PHI,RB
Mark Ingram,0.0,NO,RB
Brandon Bolden,0.0,NE,RB
Adrian Peterson,0.0,SEA,RB
Derrick Henry,0.0,TEN,RB
Jordan Howard,0.0,PHI,RB
Kenyan Drake,0.0,LV,RB
Raheem Mostert,0.0,SF,RB
Tarik Cohen,0.0,CHI,RB
Marlon Mack,0.0,IND,RB
Chris Carson,0.0,SEA,RB
Jamaal Williams,0.0,DET,RB
Christian McCaffrey,0.0,CAR,RB
J.D. McKissic,0.0,WAS,RB
Malcolm Brown,0.0,MIA,RB
James White,0.0,NE,RB
Le'Veon Bell,0.0,TB,RB
Giovani Bernard,0.0,TB,RB
David Johnson,0.0,HOU,RB
Duke Johnson,0.0,MIA,RB
Tevin Coleman,0.0,NYJ,RB
Davante Adams,34.1,GB,WR
Cooper Kupp,31.3,LAR,WR
