Player,FPTS,Team,Pos
Rex Burkhead,9.6,HOU,RB
Najee Harris,9.5,PIT,RB
D'Onta Foreman,9.4,TEN,RB
Dalvin Cook,9.2,MIN,RB
Elijah Mitchell,8.5,SF,RB
Dare Ogunbowale,8.5,JAC,RB
Le'Veon Bell,8.5,TB,RB
Javonte Williams,8.4,DEN,RB
Saquon Barkley,7.9,NYG,RB
Darrel Williams,7.7,KC,RB
AJ Dillon,7.7,GB,RB
Nick Chubb,7.0,CLE,RB
Dontrell Hilliard,6.8,TEN,RB
David Johnson,6.6,HOU,RB
Jamaal Williams,6.2,DET,RB
Sony Michel,5.9,LAR,RB
Jaret Patterson,5.5,WAS,RB
Devonta Freeman,4.7,BAL,RB
Devontae Booker,4.6,NYG,RB
Rhamondre Stevenson,4.6,NE,RB
JaMycal Hasty,4.5,SF,RB
Cam Akers,4.3,LAR,RB
Phillip Lindsay,4.0,MIA,RB
Myles Gaskin,4.0,MIA,RB
Nyheim Hines,3.9,IND,RB
Zack Moss,3.4,BUF,RB
Alexander Mattison,3.1,MIN,RB
Derrick Gore,3.0,KC,RB
Tony Jones,2.2,NO,RB
Cordarrelle Patterson,2.2,ATL,RB
Justin Jackson,2.0,LAC,RB
Michael Carter,1.9,NYJ,RB
Mike Davis,1.8,ATL,RB
Khalil Herbert,1.1,CHI,RB
Tevin Coleman,0.6,NYJ,RB
Ty'Son Williams,0.4,BAL,RB
Craig Reynolds,0.2,DET,RB
DeeJay Dallas,0.1,SEA,RB
James Robinson,0.0,JAC,RB
Clyde Edwards-Helaire,0.0,KC,RB
Trey Sermon,0.0,SF,RB
Joshua Kelley,0.0,LAC,RB
Salvon Ahmed,0.0,MIA,RB
Jermar Jefferson,0.0,DET,RB
J.K. Dobbins,0.0,BAL,RB
Travis Etienne,0.0,JAC,RB
Gus Edwards,0.0,BAL,RB
Boston Scott,0.0,PHI,RB
Mike Boone,0.0,DEN,RB
Chase Edmonds,0.0,ARI,RB
Ronald Jones,0.0,TB,RB
Matt Breida,0.0,BUF,RB
Royce Freeman,0.0,HOU,RB
Godwin Igwebuike,0.0,DET,RB
Jeff Wilson,0.0,SF,RB
Tony Pollard,0.0,DAL,RB
Austin Walter,0.0,NYJ,RB
Miles Sanders,0.0,PHI,RB
Darrell Henderson,0.0,LAR,RB
Mark Ingram,0.0,NO,RB
Adrian Peterson,0.0,SEA,RB
Alex Collins,0.0,SEA,RB
Kenyan Drake,0.0,LV,RB
Jordan Howard,0.0,PHI,RB
Derrick Henry,0.0,TEN,RB
Peyton Barber,0.0,LV,RB
Raheem Mostert,0.0,SF,RB
Aaron Jones,0.0,GB,RB
Chris Carson,0.0,SEA,RB
Tarik Cohen,0.0,CHI,RB
Jeremy McNichols,0.0,TEN,RB
Marlon Mack,0.0,IND,RB
Kareem Hunt,0.0,CLE,RB
Samaje Perine,0.0,CIN,RB
Joe Mixon,0.0,CIN,RB
Christian McCaffrey,0.0,CAR,RB
Leonard Fournette,0.0,TB,RB
J.D. McKissic,0.0,WAS,RB
Carlos Hyde,0.0,JAC,RB
James White,0.0,NE,RB
Giovani Bernard,0.0,TB,RB
Malcolm Brown,0.0,MIA,RB
Ty Johnson,-0.1,NYJ,RB
Deebo Samuel,29.0,SF,WR
Cedrick Wilson,28.9,DAL,WR
Russell Gage,27.6,ATL,WR
Tyler Lockett,27.0,SEA,WR
Mike Evans,26.9,TB,WR
Mike Williams,26.9,LAC,WR
Cooper Kupp,26.6,LAR,WR
Amon-Ra St.,26.1,DET,WR
Darnell Mooney,24.6,CHI,WR
Allen Lazard,24.5,GB,WR
Stefon Diggs,23.1,BUF,WR
Justin Jefferson,22.1,MIN,WR
Marvin Jones,21.8,JAC,WR
Kalif Raymond,21.4,DET,WR
Michael Pittman,20.4,IND,WR
Jarvis Landry,19.5,CLE,WR
Quez Watkins,19.4,PHI,WR
Mecole Hardman,19.3,KC,WR
Tre'Quan Smith,18.6,NO,WR
Chase Claypool,18.0,PIT,WR
Robby Anderson,18.0,CAR,WR
Nick Westbrook-Ikhine,17.8,TEN,WR
DJ Moore,17.0,CAR,WR
Hunter Renfrow,16.9,LV,WR
Julio Jones,16.8,TEN,WR
A.J. Brown,16.8,TEN,WR
Brandon Aiyuk,16.7,SF,WR
Tim Patrick,15.5,DEN,WR
Joshua Palmer,14.5,LAC,WR
Jaylen Waddle,13.7,MIA,WR
Terry McLaurin,13.3,WAS,WR
Amari Cooper,12.9,DAL,WR
Diontae Johnson,12.1,PIT,WR
Davante Adams,11.5,GB,WR
Laquon Treadwell,11.4,JAC,WR
Keenan Allen,11.2,LAC,WR
Laviska Shenault,11.2,JAC,WR
Jalen Guyton,11.2,LAC,WR
Darius Slayton,10.9,NYG,WR
D.K. Metcalf,10.8,SEA,WR
Byron Pringle,10.6,KC,WR
Bryan Edwards,10.3,LV,WR
Nico Collins,9.7,HOU,WR
Breshad Perriman,9.4,TB,WR
K.J. Osborn,9.1,MIN,WR
Jakobi Meyers,9.0,NE,WR
Zay Jones,7.7,LV,WR
Tyler Johnson,7.2,TB,WR
DeVonta Smith,7.1,PHI,WR
Cole Beasley,7.1,BUF,WR
Gabriel Davis,6.9,BUF,WR
Donovan Peoples-Jones,6.8,CLE,WR
CeeDee Lamb,6.5,DAL,WR
A.J. Green,6.3,ARI,WR
Deonte Harty,6.3,NO,WR
Christian Kirk,6.3,ARI,WR
Kendrick Bourne,6.2,NE,WR
Allen Robinson,6.2,CHI,WR
T.Y. Hilton,5.9,IND,WR
Marquise Brown,5.7,BAL,WR
Brandin Cooks,5.6,HOU,WR
Kenny Golladay,5.2,NYG,WR
Van Jefferson,5.1,LAR,WR
Jerry Jeudy,5.0,DEN,WR
Jalen Reagor,4.9,PHI,WR
Ja'Marr Chase,4.6,CIN,WR
Rashod Bateman,4.2,BAL,WR
Odell Beckham,3.8,LAR,WR
Nelson Agholor,3.3,NE,WR
DeVante Parker,3.2,MIA,WR
Courtland Sutton,2.9,DEN,WR
Isaiah McKenzie,2.9,BUF,WR
Jamison Crowder,2.6,NYJ,WR
Josh Reynolds,2.1,DET,WR
Zach Pascal,1.7,IND,WR
Tyreek Hill,1.2,KC,WR
DeAndre Carter,1.1,WAS,WR
Devin Duvernay,0.2,BAL,WR
Rondale Moore,0.0,ARI,WR
Juwan Johnson,0.0,NO,WR
Marquez Callaway,0.0,NO,WR
Tee Higgins,0.0,CIN,WR
Parris Campbell,0.0,IND,WR
James Washington,0.0,PIT,WR
Michael Gallup,0.0,DAL,WR
Calvin Ridley,0.0,ATL,WR
D.J. Chark,0.0,JAC,WR
Braxton Berrios,0.0,NYJ,WR
Cyril Grayson,0.0,TB,WR
Marquez Valdes-Scantling,0.0,GB,WR
Terrace Marshall,0.0,CAR,WR
Kadarius Toney,0.0,NYG,WR
Elijah Moore,0.0,NYJ,WR
Randall Cobb,0.0,GB,WR
Sammy Watkins,0.0,BAL,WR
Josh Gordon,0.0,KC,WR
Cordarrelle Patterson,0.0,ATL,WR
Robert Woods,0.0,LAR,WR
DeAndre Hopkins,0.0,ARI,WR
DeSean Jackson,0.0,LV,WR
Emmanuel Sanders,0.0,BUF,WR
Will Fuller,0.0,MIA,WR
Jakeem Grant,0.0,CHI,WR
Tajae Sharpe,0.0,ATL,WR
Sterling Shepard,0.0,NYG,WR
Tyler Boyd,0.0,CIN,WR
Michael Thomas,0.0,NO,WR
Curtis Samuel,0.0,WAS,WR
JuJu Smith-Schuster,0.0,PIT,WR
Chris Godwin,0.0,TB,WR
Corey Davis,0.0,NYJ,WR
Jamal Agnew,0.0,JAC,WR
Adam Thielen,0.0,MIN,WR
John Brown,0.0,TB,WR
Tyler Higbee,23.5,LAR,TE
Rob Gronkowski,20.7,TB,TE
Dalton Schultz,17.1,DAL,TE
Mark Andrews,16.5,BAL,TE
Anthony Firkser,15.6,TEN,TE
Zach Ertz,15.4,ARI,TE
Hunter Henry,13.6,NE,TE
Travis Kelce,13.4,KC,TE
Jared Cook,12.0,LAC,TE
Pat Freiermuth,11.3,PIT,TE
Adam Trautman,8.8,NO,TE
Cole Kmet,8.8,CHI,TE
Dawson Knox,8.3,BUF,TE
Juwan Johnson,7.5,NO,TE
Foster Moreau,7.0,LV,TE
George Kittle,6.0,SF,TE
Mo Alie-Cox,4.7,IND,TE
Darren Waller,4.2,LV,TE
Mike Gesicki,4.2,MIA,TE
Cameron Brate,3.2,TB,TE
David Njoku,3.1,CLE,TE
Gerald Everett,3.0,SEA,TE
Kyle Pitts,2.8,ATL,TE
Tyler Conklin,2.6,MIN,TE
Noah Fant,2.6,DEN,TE
Jack Doyle,2.1,IND,TE
Blake Jarwin,1.6,DAL,TE
Evan Engram,1.4,NYG,TE
Jonnu Smith,0.5,NE,TE
Ricky Seals-Jones,0.0,WAS,TE
Dallas Goedert,0.0,PHI,TE
Dan Arnold,0.0,JAC,TE
Irv Smith,0.0,MIN,TE
T.J. Hockenson,0.0,DET,TE
Kendall Blanton,0.0,LAR,TE
Brevin Jordan,0.0,HOU,TE
Robert Tonyan,0.0,GB,TE
Austin Hooper,0.0,CLE,TE
C.J. Uzomah,0.0,CIN,TE
James O'Shaughnessy,0.0,JAC,TE
O.J. Howard,0.0,TB,TE
Logan Thomas,0.0,WAS,TE
Eric Ebron,0.0,PIT,TE
Dolphins,20.0,MIA,DST
Team,19.0,WAS,DST
Vikings,18.0,MIN,DST
Bills,15.0,BUF,DST
Jaguars,14.0,JAC,DST
Steelers,13.0,PIT,DST
Bengals,11.0,CIN,DST
Saints,10.0,NO,DST
Chiefs,9.0,KC,DST
49ers,9.0,SF,DST
Lions,9.0,DET,DST
Browns,8.0,CLE,DST
Buccaneers,7.0,TB,DST
Rams,7.0,LAR,DST
Seahawks,7.0,SEA,DST
Cardinals,7.0,ARI,DST
Raiders,6.0,LV,DST
Cowboys,5.0,DAL,DST
Giants,4.0,NYG,DST
Ravens,4.0,BAL,DST
Bears,3.0,CHI,DST
Titans,2.0,TEN,DST
Colts,1.0,IND,DST
Patriots,1.0,NE,DST
Broncos,1.0,DEN,DST
Falcons,0.0,ATL,DST
Texans,0.0,HOU,DST
Jets,0.0,NYJ,DST
Chargers,-1.0,LAC,DST
Eagles,-3.0,PHI,DST
Packers,-3.0,GB,DST
Panthers,-3.0,CAR,DST
Daniel Carlson,21.0,LV,K
Matt Prater,13.0,ARI,K
Cairo Santos,12.0,CHI,K
Brett Maher,12.0,NO,K
Ryan Succop,12.0,TB,K
Younghoe Koo,11.0,ATL,K
Joey Slye,11.0,WAS,K
Chris Boswell,11.0,PIT,K
Harrison Butker,10.0,KC,K
Tyler Bass,10.0,BUF,K
Robbie Gould,10.0,SF,K
Jason Sanders,10.0,MIA,K
Greg Zuerlein,10.0,DAL,K
Jake Elliott,9.0,PHI,K
Justin Tucker,8.0,BAL,K
Jason Myers,8.0,SEA,K
Nick Folk,7.0,NE,K
Greg Joseph,7.0,MIN,K
Dustin Hopkins,7.0,LAC,K
Matt Gay,7.0,LAR,K
Brandon McManus,6.0,DEN,K
Randy Bullock,4.0,TEN,K
Elliott Fry,4.0,CIN,K
Mason Crosby,4.0,GB,K
Michael Badgley,4.0,IND,K
Chase McLaughlin,3.0,CLE,K
Graham Gano,1.0,NYG,K
Zane Gonzalez,0.0,CAR,K
Brian Johnson,0.0,WAS,K
Evan McPherson,0.0,CIN,K
Aldrick Rosas,0.0,DET,K
Michael Palardy,0.0,MIA,K
Wil Lutz,0.0,NO,K
Rodrigo Blankenship,0.0,IND,K
Kai Forbath,0.0,LAR,K
