Player,FPTS,Team,Pos
Dak Prescott,39.8,DAL,QB
Cam Newton,35.6,CAR,QB
Josh Allen,34.5,BUF,QB
Russell Wilson,34.4,SEA,QB
Kyler Murray,33.1,ARI,QB
Matt Ryan,28.5,ATL,QB
Patrick Mahomes,27.5,KC,QB
Ryan Tannehill,26.8,TEN,QB
Joe Burrow,24.5,CIN,QB
Ryan Fitzpatrick,24.3,WAS,QB
Jared Goff,24.0,DET,QB
Justin Herbert,23.2,LAC,QB
Derek Carr,21.7,LV,QB
Aaron Rodgers,19.2,GB,QB
Ben Roethlisberger,19.2,PIT,QB
Lamar Jackson,17.6,BAL,QB
Matthew Stafford,17.2,LAR,QB
Baker Mayfield,16.3,CLE,QB
Deshaun Watson,15.7,HOU,QB
Drew Brees,15.5,FA,QB
Carson Wentz,14.4,IND,QB
Jimmy Garoppolo,13.2,SF,QB
Philip Rivers,11.9,FA,QB
Sam Darnold,11.9,CAR,QB
Teddy Bridgewater,10.7,DEN,QB
Tom Brady,9.7,TB,QB
Daniel Jones,8.7,NYG,QB
Kirk Cousins,1.5,MIN,QB
Taysom Hill,0.8,NO,QB
Trevor Lawrence,0.0,JAC,QB
Justin Fields,0.0,CHI,QB
Mac Jones,0.0,NE,QB
Trey Lance,0.0,SF,QB
Mike White,0.0,NYJ,QB
Jalen Hurts,0.0,PHI,QB
Jordan Love,0.0,GB,QB
Tua Tagovailoa,0.0,MIA,QB
Zach Wilson,0.0,NYJ,QB
Mason Rudolph,0.0,PIT,QB
Colt McCoy,0.0,ARI,QB
Tyrod Taylor,0.0,HOU,QB
Jacoby Brissett,0.0,MIA,QB
Trevor Siemian,0.0,NO,QB
P.J. Walker,0.0,CAR,QB
Geno Smith,0.0,SEA,QB
Taylor Heinicke,0.0,WAS,QB
Jameis Winston,0.0,NO,QB
Aaron Jones,45.6,GB,RB
Alvin Kamara,38.4,NO,RB
Leonard Fournette,27.6,TB,RB
Nick Chubb,26.3,CLE,RB
Christian McCaffrey,24.8,CAR,RB
Kareem Hunt,24.1,CLE,RB
Ezekiel Elliott,22.2,DAL,RB
David Montgomery,21.7,CHI,RB
James Robinson,21.0,JAC,RB
James Conner,20.1,ARI,RB
Darrell Henderson,20.1,LAR,RB
Miles Sanders,20.1,PHI,RB
Chris Carson,19.8,SEA,RB
Jonathan Taylor,19.0,IND,RB
Austin Ekeler,18.8,LAC,RB
Raheem Mostert,18.7,SF,RB
Dalvin Cook,17.1,MIN,RB
Melvin Gordon,16.4,DEN,RB
Mark Ingram,15.7,NO,RB
Dion Lewis,15.6,FA,RB
Mike Davis,15.5,ATL,RB
Myles Gaskin,14.2,MIA,RB
Jerick McKinnon,13.7,KC,RB
Josh Jacobs,13.5,LV,RB
Clyde Edwards-Helaire,13.0,KC,RB
Joe Mixon,12.6,CIN,RB
D'Andre Swift,12.2,DET,RB
Antonio Gibson,12.2,WAS,RB
Kenyan Drake,11.5,LV,RB
Ronald Jones,10.7,TB,RB
Devin Singletary,9.6,BUF,RB
Derrick Henry,8.4,TEN,RB
Jamaal Williams,8.3,DET,RB
Giovani Bernard,7.5,TB,RB
Gus Edwards,7.3,BAL,RB
Boston Scott,7.3,PHI,RB
LeSean McCoy,7.1,FA,RB
