Player,FPTS,Team,Pos
Deshaun Watson,31.4,HOU,QB
Justin Herbert,27.7,LAC,QB
Jared Goff,25.0,DET,QB
Taysom Hill,24.2,NO,QB
Kirk Cousins,23.0,MIN,QB
Ryan Tannehill,22.9,TEN,QB
Aaron Rodgers,22.7,GB,QB
Derek Carr,22.6,LV,QB
Patrick Mahomes,22.5,KC,QB
Philip Rivers,22.4,FA,QB
Kyler Murray,20.3,ARI,QB
Russell Wilson,20.1,SEA,QB
Cam Newton,19.2,CAR,QB
Ben Roethlisberger,17.7,PIT,QB
Lamar Jackson,17.5,BAL,QB
Carson Wentz,16.4,IND,QB
Tom Brady,14.6,TB,QB
P.J. Walker,12.1,CAR,QB
Joe Burrow,11.3,CIN,QB
Alex Smith,9.3,FA,QB
Matthew Stafford,7.6,LAR,QB
Matt Ryan,7.3,ATL,QB
Tua Tagovailoa,7.3,MIA,QB
Baker Mayfield,7.1,CLE,QB
Ryan Fitzpatrick,4.3,WAS,QB
Jacoby Brissett,0.9,MIA,QB
Jalen Hurts,0.6,PHI,QB
Justin Fields,0.0,CHI,QB
Trevor Lawrence,0.0,JAC,QB
Trey Lance,0.0,SF,QB
Mac Jones,0.0,NE,QB
Daniel Jones,0.0,NYG,QB
Sam Darnold,0.0,CAR,QB
Josh Allen,0.0,BUF,QB
Mike White,0.0,NYJ,QB
Jordan Love,0.0,GB,QB
Zach Wilson,0.0,NYJ,QB
Colt McCoy,0.0,ARI,QB
Tyrod Taylor,0.0,HOU,QB
Dak Prescott,0.0,DAL,QB
Trevor Siemian,0.0,NO,QB
Teddy Bridgewater,0.0,DEN,QB
Geno Smith,0.0,SEA,QB
Jimmy Garoppolo,0.0,SF,QB
Taylor Heinicke,0.0,WAS,QB
Jameis Winston,0.0,NO,QB
Mason Rudolph,-0.4,PIT,QB
Dalvin Cook,25.0,MIN,RB
Clyde Edwards-Helaire,20.7,KC,RB
Derrick Henry,20.2,TEN,RB
Ezekiel Elliott,19.4,DAL,RB
J.K. Dobbins,18.5,BAL,RB
Melvin Gordon,18.4,DEN,RB
Carlos Hyde,17.5,JAC,RB
Antonio Gibson,17.4,WAS,RB
Aaron Jones,17.1,GB,RB
Kenyan Drake,16.0,LV,RB
Mike Davis,15.9,ATL,RB
Jonathan Taylor,15.4,IND,RB
Frank Gore,15.1,FA,RB
Chase Edmonds,14.9,ARI,RB
James White,14.3,NE,RB
Josh Jacobs,13.4,LV,RB
James Conner,12.9,ARI,RB
Salvon Ahmed,12.4,MIA,RB
Damien Harris,12.4,NE,RB
Tony Pollard,12.0,DAL,RB
Nick Chubb,11.4,CLE,RB
James Robinson,11.4,JAC,RB
Le'Veon Bell,10.6,FA,RB
Latavius Murray,10.5,BAL,RB
Alvin Kamara,10.5,NO,RB
J.D. McKissic,9.9,WAS,RB
Leonard Fournette,9.6,TB,RB
